name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
Tomcat,6.0.389418,org.apache.jasper.compiler.JavacErrorDetail,7,1,0,7,9,7,7,0,7,0.7,55,1,0,0,0.473107143,0,0,6.142857143,1,0.7143,1
Tomcat,6.0.389418,org.apache.el.parser.BooleanNode,2,3,10,12,3,1,10,0,2,2,8,0,0,0.975,0.679333334,0,0,3,1,0.5,0
Tomcat,6.0.389418,org.apache.coyote.InputBuffer,1,1,0,20,1,0,19,0,1,2,1,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.util.DateTool,2,1,0,5,7,1,4,0,1,1.416666667,62,0.25,1,0,1.019,0,0,24,0,0,0
Tomcat,6.0.389418,org.apache.catalina.startup.Catalina,27,3,0,19,104,237,1,0,21,0.735576923,811,1,1,0.722222222,0.228621795,0,0,28.74074074,9,1.8889,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIConditionalState,1,1,0,3,2,0,3,0,0,2,16,0,0,0,1.019,0,0,12,0,0,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.ServerCookie,23,1,0,9,48,193,5,0,21,0.90530303,429,0.916666667,5,0,0.277909091,0,0,17.13043478,10,2.2609,1
Tomcat,6.0.389418,org.apache.catalina.mbeans.UserMBean,8,2,0,9,38,0,0,0,7,0.857142857,278,1,1,0.872340426,0.800642857,0,0,33.25,3,2,0
Tomcat,6.0.389418,org.apache.naming.resources.ResourceCache,19,1,0,3,32,79,2,0,16,0.822222222,612,1,1,0,0.268157895,0,0,30.68421053,14,2.6316,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.If,2,1,0,2,13,1,0,0,2,2,100,0,0,0,0.76425,0,0,49,6,3,0
Tomcat,6.0.389418,org.apache.catalina.realm.DataSourceRealm,30,2,0,11,66,311,1,0,18,0.876436782,640,1,1,0.631578947,0.44800862,2,7,19.93333333,7,1.8667,0
Tomcat,6.0.389418,org.apache.el.parser.AstInteger,4,3,0,3,8,6,1,0,3,0.333333333,38,1,0,0.928571429,0.594416666,0,0,8.25,2,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.ObjectCreateRule,11,2,0,3,28,47,1,0,11,0.4,177,1,0,0.785714286,0.481709091,1,2,14.90909091,1,0.2727,0
Tomcat,6.0.389418,org.apache.naming.ContextBindings,23,1,0,7,38,155,5,0,19,0.704545455,316,1,1,0,0.231590909,0,0,12.47826087,4,1.2609,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSE14Support,5,2,0,6,33,0,1,0,1,0.375,218,0.5,1,0.7,0.594416666,1,2,42.2,1,0.6,0
Tomcat,6.0.389418,javax.servlet.http.HttpSessionActivationListener,2,1,0,0,2,1,0,0,2,2,2,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,javax.servlet.http.HttpServletRequestWrapper,27,2,2,0,54,351,0,0,26,2,141,0,0,0.543859649,0.320796296,0,0,4.222222222,1,0.963,0
Tomcat,6.0.389418,org.apache.catalina.util.SchemaResolver,3,1,0,2,13,0,1,0,3,0.375,101,1,1,0,0.679333334,0,0,31.33333333,2,1,0
Tomcat,6.0.389418,org.apache.el.util.MessageFactory,9,1,0,9,13,30,9,0,8,0.125,112,1,0,0,0.4458125,0,0,11.33333333,1,0.7778,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.puretls.PureTLSSocketFactory,9,2,0,9,49,8,1,0,6,0.484375,365,0.125,0,0.533333333,0.3184375,0,0,38.66666667,10,1.7778,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.GzipOutputFilter,8,1,0,7,22,12,3,0,7,0.828571429,91,1,2,0,0.400321429,0,0,9.75,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.startup.TldRuleSet,3,2,0,3,8,1,1,0,3,0,34,1,0,0.666666667,0.566111112,1,1,10,1,0.3333,0
Tomcat,6.0.389418,org.apache.el.parser.AstLiteralExpression,4,3,0,5,11,4,3,0,4,2,82,0,0,0.928571429,0.5095,1,2,19.5,10,3,0
Tomcat,6.0.389418,org.apache.catalina.connector.CoyotePrincipal,3,1,0,1,7,0,1,0,3,0,33,1,0,0,0.679333334,0,0,9.666666667,1,0.6667,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagSupport,15,1,1,0,27,73,0,0,15,0.857142857,145,1,2,0,0.260411112,0,0,8.4,9,1.8,0
Tomcat,6.0.389418,org.apache.catalina.valves.ErrorReportValve,5,2,0,11,41,8,0,0,3,0.875,376,1,1,0.869565217,0.5731875,0,0,73.8,1,0.6,1
Tomcat,6.0.389418,org.apache.catalina.ant.AbstractCatalinaTask,13,4,16,19,54,22,16,0,12,0.683333333,339,1,0,0.838235294,0.424583334,1,1,24.69230769,1,0.8462,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Library,12,1,0,1,20,62,1,0,5,0.923444976,357,0.052631579,1,0,0.216151515,0,0,25.58333333,1,0.75,0
Tomcat,6.0.389418,org.apache.jk.common.ModJkMX,21,2,0,5,66,114,1,0,19,0.827272727,607,0.090909091,0,0.558139535,0.3439125,0,0,27.38095238,16,2.2381,0
Tomcat,6.0.389418,org.apache.catalina.loader.ResourceEntry,1,1,0,2,2,0,2,0,1,2,32,0,0,0,1.019,0,0,24,0,0,0
Tomcat,6.0.389418,org.apache.jasper.runtime.ProtectedFunctionMapper,6,2,0,8,25,0,6,0,4,0.1,178,1,0,0.2,0.4076,0,0,28.33333333,2,1.3333,0
Tomcat,6.0.389418,javax.servlet.jsp.el.VariableResolver,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.log.SystemLogHandler,31,4,0,5,69,451,4,0,28,0.377777778,270,1,0,0.6375,0.144358334,2,9,7.612903226,5,1.2258,0
Tomcat,6.0.389418,org.apache.jasper.el.FunctionMapperImpl,2,2,0,3,4,0,3,0,2,0,15,1,1,0.5,0.679333334,0,0,6,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.util.ParameterMap,11,3,0,2,22,0,1,0,10,0.35,108,1,1,0.9,0.3057,1,1,8.636363636,2,0.9091,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.ConnectorMBean,3,3,0,3,13,3,0,0,3,2,95,0,0,0.954545455,0.566111112,1,3,30.66666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.coyote.http11.Http11Protocol,10,2,0,10,30,35,2,0,9,0.888888889,164,0.6,0,0.923076923,0.331175,2,2,14.9,1,0.9,1
Tomcat,6.0.389418,org.apache.tomcat.util.http.AcceptLanguage,5,1,0,0,33,10,0,0,3,2,264,0,0,0,0.4076,0,0,51.8,8,3.4,0
Tomcat,6.0.389418,javax.el.ResourceBundleELResolver,7,2,0,0,32,21,0,0,7,2,163,0,0,0.538461538,0.921952381,1,1,22.28571429,3,1.2857,0
Tomcat,6.0.389418,org.apache.catalina.session.FileStore,14,2,0,11,59,59,0,0,12,0.871794872,510,1,0,0.48,0.46097619,1,5,35,7,1.4286,0
Tomcat,6.0.389418,org.apache.jasper.compiler.JspRuntimeContext,21,1,0,12,95,124,5,0,14,0.858333333,719,1,2,0,0.229275,0,0,32.66666667,12,1.9048,1
Tomcat,6.0.389418,org.apache.jk.common.HandlerDispatch,5,2,0,6,20,0,1,0,4,0.833333333,176,0.166666667,1,0.888888889,0.363928571,0,0,33,6,1.6,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.IterationTag,1,1,0,0,1,0,0,0,1,2,2,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.el.parser.AstGreaterThanEqual,2,4,0,4,5,1,1,0,2,2,39,0,0,0.975609756,0.679333334,1,1,18.5,1,0.5,0
Tomcat,6.0.389418,org.apache.jk.common.ChannelShm,1,2,0,1,2,0,0,0,1,2,4,0,0,1,1.019,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.catalina.util.StringParser,17,1,0,1,22,0,1,0,16,0.4375,275,1,0,0,0.359647058,0,0,14.94117647,5,2.2353,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.AprEndpoint,90,1,0,26,158,3537,11,0,81,0.960356159,1560,0.924528302,5,0,0.178897472,0,0,15.74444444,8,1.3222,0
Tomcat,6.0.389418,org.apache.el.ExpressionFactoryImpl,5,2,0,7,13,10,3,0,5,2,63,0,0,0.5,0.543466666,0,0,11.6,2,1.4,0
Tomcat,6.0.389418,org.apache.jk.common.AjpConstants,2,1,0,1,3,1,1,0,1,1.963636364,231,0,0,0,1.019,0,0,87,0,0,0
Tomcat,6.0.389418,org.apache.catalina.UserDatabase,16,1,0,15,16,120,15,0,16,2,16,0,0,0,0.3184375,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.el.parser.AstMult,2,4,0,5,5,1,1,0,2,2,24,0,0,0.975609756,0.679333334,0,0,11,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextTransaction,8,1,0,2,18,2,2,0,7,0.571428571,63,1,1,0,0.41396875,0,0,6.625,1,0.875,0
Tomcat,6.0.389418,org.apache.tomcat.util.threads.Reaper,10,2,0,4,21,0,1,0,9,0.694444444,218,0.375,1,0.897058824,0.317022222,1,1,20,6,1.3,0
Tomcat,6.0.389418,org.apache.jk.common.Shm,22,3,1,11,58,125,1,0,21,0.870748299,560,0.071428571,0,0.661016949,0.263414966,1,6,23.81818182,5,1.2273,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetDistributableRule,2,2,0,5,13,1,1,0,2,2,33,0,0,0.916666667,0.679333334,0,0,15.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationHttpResponse,24,3,0,2,46,0,1,0,20,0.724637681,218,1,1,0.625,0.276902173,1,1,7.958333333,3,1.5,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Sockaddr,1,1,0,2,2,0,2,0,1,2,10,0,0,0,1.019,0,0,3,0,0,0
Tomcat,6.0.389418,javax.servlet.jsp.el.ELParseException,2,4,0,0,4,1,0,0,2,2,9,0,0,1,0.76425,0,0,3.5,0,0,0
Tomcat,6.0.389418,javax.servlet.http.NoBodyResponse,34,1,0,0,67,0,0,0,32,0.727272727,233,1,2,0,0.269735294,0,0,5.735294118,2,1,0
Tomcat,6.0.389418,javax.servlet.ServletInputStream,2,2,1,0,4,1,0,0,1,2,37,0,0,0.9,0.679333334,0,0,17.5,1,0.5,0
Tomcat,6.0.389418,org.apache.naming.factory.MailSessionFactory,2,1,0,1,7,1,1,0,2,2,23,1,0,0,0.6114,0,0,10,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.ParserController,14,1,0,20,72,41,6,0,6,0.699300699,723,1,3,0,0.247471429,0,0,49.85714286,4,1.2143,0
Tomcat,6.0.389418,javax.el.ValueExpression,6,2,3,0,7,15,0,0,6,2,9,0,0,0.444444444,0.622722222,0,0,0.5,1,0.8333,0
Tomcat,6.0.389418,org.apache.tomcat.jni.PoolCallback,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.JspCompilationContext,53,1,0,33,113,1152,25,0,46,0.932692308,1038,0.96875,7,0,0.133907051,0,0,17.98113208,18,1.7358,1
Tomcat,6.0.389418,org.apache.tomcat.util.http.FastHttpDateFormat,7,1,0,7,24,13,7,0,4,0.833333333,314,1,0,0,0.218357143,0,0,42.85714286,4,2.4286,0
Tomcat,6.0.389418,org.apache.catalina.valves.RequestFilterValve,10,2,2,8,34,25,2,0,7,0.793650794,210,1,2,0.714285714,0.481194444,0,0,19.3,5,1.2,0
Tomcat,6.0.389418,org.apache.tomcat.jni.User,11,1,0,1,12,55,0,0,11,2,14,0,0,0,0.463181819,0,0,0.272727273,1,0.9091,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.C2BConverter,12,1,0,14,38,14,7,0,11,0.672727273,158,1,3,0,0.264675325,0,0,11.75,1,0.75,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.IntermediateOutputStream,8,2,0,3,11,12,2,0,5,0.642857143,52,1,1,0.416666667,0.41396875,1,1,5.25,1,0.875,0
Tomcat,6.0.389418,org.apache.catalina.Context,121,1,0,63,121,7260,52,0,121,1.008333333,122,0,0,0,0.125674507,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.NamingResourcesMBean,11,2,0,9,53,0,0,0,10,0.7,473,1,1,0.82,0.8152,0,0,41.72727273,3,1.6364,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TryCatchFinally,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.76425,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.deploy.NamingResources,36,1,0,23,76,210,18,0,36,0.831168831,1025,1,1,0,0.146245371,0,0,27.16666667,3,1.3889,1
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorInvokeTask,9,5,0,3,23,4,0,0,8,0.708333333,158,1,0,0.925233645,0.339666666,1,1,16.22222222,1,0.8889,0
Tomcat,6.0.389418,org.apache.catalina.startup.ClassLoaderFactory,4,1,0,5,29,4,2,0,3,0.333333333,213,1,0,0,0.5095,0,0,52,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.UTF8Reader,12,2,0,4,23,42,1,0,9,0.844155844,1209,0.857142857,0,0.476190476,0.35665,1,2,99.16666667,1,0.9167,0
Tomcat,6.0.389418,org.apache.coyote.http11.Http11BaseProtocol,110,1,1,13,177,4753,3,0,92,0.921035387,1126,0.928571429,7,0,0.17996101,0,0,8.981818182,3,1.0455,0
Tomcat,6.0.389418,org.apache.catalina.util.URLEncoder,4,1,0,3,21,0,3,0,3,0.5,242,1,0,0,0.566111112,0,0,59,4,1.25,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationResponse,11,2,0,2,21,0,1,0,8,0.6,86,1,1,0.68,0.322683334,0,0,6.636363636,3,1.2727,0
Tomcat,6.0.389418,org.apache.jasper.servlet.JspServlet,9,3,0,7,59,0,0,0,7,0.625,491,1,4,0.75,0.268902778,2,2,53,2,1,1
Tomcat,6.0.389418,org.apache.el.parser.AstTrue,2,4,0,3,3,1,1,0,2,2,8,0,0,0.975609756,0.679333334,0,0,3,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.jni.SSLSocket,7,1,0,2,8,21,2,0,7,2,10,0,0,0,0.485238095,0,0,0.428571429,1,0.8571,0
Tomcat,6.0.389418,org.apache.catalina.util.RequestUtil,15,1,0,13,60,105,13,0,12,1,766,1,0,0,0.230488095,0,0,50,8,3.9333,1
Tomcat,6.0.389418,org.apache.catalina.loader.WebappClassLoader,54,4,0,16,222,817,2,0,32,0.849056604,3912,0.966666667,2,0.616541353,0.131838275,2,10,70.88888889,30,3.6296,1
Tomcat,6.0.389418,org.apache.catalina.users.AbstractGroup,13,1,1,4,14,66,1,0,13,0.791666667,41,1,0,0,0.470307693,0,0,2,1,0.9231,0
Tomcat,6.0.389418,org.apache.el.parser.AstLessThanEqual,2,4,0,4,5,1,1,0,2,2,39,0,0,0.975609756,0.679333334,1,1,18.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.deploy.FilterMap,10,1,0,5,17,7,4,0,10,1.027777778,280,0.25,0,0,0.7133,0,0,25,6,1.7,0
Tomcat,6.0.389418,org.apache.jasper.runtime.JspRuntimeLibrary,47,1,0,7,162,1081,3,0,44,1.02173913,2279,1,0,0,0.10612206,0,0,47.44680851,19,2.4894,0
Tomcat,6.0.389418,org.apache.catalina.session.StandardSessionContext,3,1,0,2,6,1,1,0,2,0.5,20,1,0,0,0.679333334,0,0,5.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.naming.factory.ResourceLinkFactory,4,1,0,2,10,0,1,0,3,0.333333333,50,1,0,0,0.475533334,0,0,11.25,2,0.75,0
Tomcat,6.0.389418,org.apache.catalina.users.AbstractRole,7,1,1,3,8,9,1,0,7,0.583333333,35,1,0,0,0.655071429,0,0,3.714285714,1,0.8571,0
Tomcat,6.0.389418,org.apache.coyote.http11.InternalAprInputBuffer,17,1,0,10,48,6,2,0,15,0.775,1267,1,6,0,0.236553571,0,0,72.35294118,4,1.1176,0
Tomcat,6.0.389418,org.apache.el.parser.ELParser,51,1,0,44,124,0,1,0,39,0.679166667,4367,0.791666667,9,0,0.2038,0,0,84.15686275,11,2.1373,0
Tomcat,6.0.389418,org.apache.catalina.ContainerListener,1,1,0,6,1,0,5,0,1,2,1,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardServer,38,1,0,21,104,493,6,0,36,0.930501931,943,1,5,0,0.119342342,0,0,23.26315789,9,1.5526,0
Tomcat,6.0.389418,org.apache.catalina.realm.JDBCRealm,33,2,0,7,78,342,1,0,23,0.8203125,737,1,1,0.607594937,0.562572916,2,7,20.84848485,8,1.5455,1
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Import,2,1,0,3,14,1,0,0,2,2,1791,0,0,0,0.76425,0,0,894.5,11,5.5,0
Tomcat,6.0.389418,org.apache.catalina.Pipeline,6,1,0,15,6,15,14,0,6,2,6,0,0,0,0.76425,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.common.AprConnection,3,1,0,3,5,1,1,0,2,0.5,22,0,2,0,0.5095,0,0,5.666666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.naming.factory.SendMailFactory,2,1,0,1,7,1,1,0,2,1,26,1,0,0,0.6114,0,0,11.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ResourceBase,13,1,5,6,20,34,5,0,12,0.8,89,1,1,0,0.411519231,0,0,5.461538462,1,0.9231,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.Util,8,1,0,4,36,26,4,0,7,1.071428571,351,0,0,0,0.388190476,0,0,42.375,8,3.625,0
Tomcat,6.0.389418,org.apache.el.lang.ELArithmetic,18,1,4,11,34,119,10,0,7,0.705882353,387,0.2,4,0,0.311694118,0,0,20.22222222,15,3.4444,1
Tomcat,6.0.389418,org.apache.catalina.SessionListener,1,1,0,5,1,0,4,0,1,2,1,0,0,0,1.019,0,0,0,1,1,0
Tomcat,6.0.389418,javax.el.ELException,4,4,4,0,8,6,0,0,4,2,20,0,0,1,0.679333334,0,0,4,0,0,0
Tomcat,6.0.389418,org.apache.naming.resources.DirContextURLStreamHandlerFactory,2,1,0,2,5,1,1,0,2,2,15,0,0,0,0.76425,0,0,6.5,2,1,0
Tomcat,6.0.389418,org.apache.el.parser.AstValue,8,3,0,8,29,26,2,0,7,2,264,0,0,0.847826087,0.424583334,0,0,32,1,0.875,0
Tomcat,6.0.389418,org.apache.coyote.http11.OutputFilter,6,1,0,11,6,15,8,0,6,2,6,0,0,0,0.424583334,0,0,0,1,1,0
Tomcat,6.0.389418,javax.servlet.http.HttpServletResponseWrapper,19,2,4,0,38,171,0,0,18,2,120,0,0,0.485714286,0.384359649,0,0,5.315789474,1,0.9474,0
Tomcat,6.0.389418,org.apache.jk.common.ChannelJni,10,3,0,10,42,11,0,0,9,0.555555556,273,0.5,0,0.829787234,0.475533334,2,2,26.1,1,0.8,0
Tomcat,6.0.389418,javax.servlet.ServletContextAttributeEvent,3,3,0,0,4,0,0,0,3,0.5,21,1,0,0.6,0.5095,0,0,5.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryUser,13,2,0,7,33,0,2,0,12,0.638888889,382,1,1,0.586206897,0.329215385,0,0,28.15384615,8,1.6154,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.ContentType,3,1,0,1,14,3,1,0,3,2,138,0,0,0,0.5095,0,0,45,13,5.6667,1
Tomcat,6.0.389418,org.apache.tomcat.util.digester.FactoryCreateRule,20,2,0,5,51,156,1,0,19,0.642105263,429,1,2,0.6875,0.378485714,0,0,20.2,2,0.3,0
Tomcat,6.0.389418,org.apache.jasper.el.JspPropertyNotWritableException,1,6,0,1,7,0,1,0,1,2,17,0,0,1,1.019,0,0,16,0,0,0
Tomcat,6.0.389418,org.apache.jasper.security.SecurityUtil,3,1,0,3,6,1,3,0,2,0.5,23,1,0,0,0.5095,0,0,6.333333333,3,1,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetAllPropertiesRule,2,2,0,5,10,1,2,0,2,2,36,0,0,0.916666667,0.679333334,1,1,17,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIProcessor,9,1,0,17,53,30,2,0,3,0.958333333,624,1,1,0,0.271733334,0,0,67.66666667,16,5.1111,1
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIExec,2,1,0,5,22,0,1,0,2,1,134,1,1,0,0.6114,0,0,65,4,2,0
Tomcat,6.0.389418,org.apache.el.lang.FunctionMapperImpl,5,2,0,2,16,0,1,0,5,0.625,90,1,0,0.2,0.4076,0,0,16.6,2,1.2,1
Tomcat,6.0.389418,org.apache.catalina.Loader,14,1,0,19,14,91,19,0,14,2,14,0,0,0,0.291142857,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.Digester,130,2,0,64,270,6759,56,0,123,0.915503876,2700,1,6,0.118881119,0.070548249,0,0,19.53846154,8,1.2692,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Socket,33,1,0,9,34,528,9,0,32,1.03125,70,0,0,0,0.286731601,0,0,0.090909091,1,0.9697,0
Tomcat,6.0.389418,org.apache.el.parser.AstIdentifier,9,3,0,4,32,6,2,0,7,2,265,0,0,0.829787234,0.452888888,0,0,28.44444444,1,0.8889,0
Tomcat,6.0.389418,javax.servlet.ServletOutputStream,17,2,4,0,31,130,0,0,15,0.5625,161,1,0,0.25,0.238828125,0,0,8.352941176,1,0.8824,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.MyErrorHandler,4,1,0,3,8,4,1,0,3,0.666666667,26,1,0,0,0.891625,0,0,5.25,1,0.75,0
Tomcat,6.0.389418,javax.servlet.http.NoBodyOutputStream,5,3,0,0,9,0,0,0,2,0.75,47,1,0,0.869565217,0.594416666,2,2,7.8,1,0.6,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSESupport,9,1,1,6,41,4,2,0,5,0.5,282,1,0,0,0.35028125,0,0,30.11111111,1,0.7778,0
Tomcat,6.0.389418,org.apache.catalina.startup.ExpandWar,8,1,0,6,64,22,2,0,6,0.714285714,509,1,1,0,0.291142857,0,0,62.375,12,2.625,0
Tomcat,6.0.389418,org.apache.jasper.runtime.PerThreadTagHandlerPool,7,2,0,3,20,7,1,0,4,0.722222222,143,1,0,0.5,0.291142857,1,4,19,3,1.5714,0
Tomcat,6.0.389418,org.apache.catalina.ant.RemoveTask,4,5,0,2,12,0,0,0,4,0,41,1,0,0.957746479,0.636875,1,1,9,1,0.75,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.VoidOutputFilter,8,1,0,6,14,26,2,0,7,1,39,1,2,0,0.392857143,0,0,3.5,1,0.759,0
Tomcat,6.0.389418,org.apache.el.parser.AstGreaterThan,2,4,0,4,5,1,1,0,2,2,36,0,0,0.975609756,0.666666667,1,1,17,1,0.506,0
Tomcat,6.0.389418,org.apache.coyote.Request,56,1,0,49,89,1310,40,0,56,0.956473829,583,1,24,0,0.1375,0,0,8.821428571,5,1.2107568,0
Tomcat,6.0.389418,org.apache.naming.EjbRef,3,2,0,3,8,3,3,0,3,1.5,73,0,0,0.9375,0.833333333,0,0,22,3,1.012,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Compiler,16,1,2,38,91,58,23,0,13,0.777777778,717,0.888888889,7,0,0.28,0,0,43.25,15,1.96075,1
Tomcat,6.0.389418,javax.servlet.ServletContextAttributeListener,3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1.012,0
Tomcat,6.0.389418,org.apache.el.MethodExpressionLiteral,10,3,0,3,24,3,1,0,10,0.481481481,114,1,0,0.428571429,0.211111111,1,1,10.1,3,1.012,0
Tomcat,6.0.389418,org.apache.naming.ResourceEnvRef,3,2,0,2,7,3,2,0,3,1.5,30,0,0,0.9375,0.833333333,0,0,8.666666667,3,1.012,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.StandardServerMBean,3,2,0,5,8,3,0,0,2,1,27,1,0,0.976190476,1,0,0,7.666666667,1,0.3372996,0
Tomcat,6.0.389418,org.apache.naming.NamingService,11,2,0,1,25,35,0,0,11,0.65,283,1,0,0.411764706,0.318181818,0,0,24.36363636,2,1.1959816,0
Tomcat,6.0.389418,org.apache.catalina.startup.WebRuleSet,4,2,0,12,22,2,1,0,4,0.583333333,1700,1,3,0.5,0.5,1,1,423,1,0.506,1
Tomcat,6.0.389418,org.apache.naming.resources.ImmutableNameNotFoundException,6,5,0,1,7,15,1,0,6,2,14,0,0,0.864864865,0.458333333,1,1,1.333333333,1,0.8432996,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSE13SocketFactory,6,3,0,8,33,3,1,0,1,0.4,177,1,0,0.827586207,0.4,1,6,28.33333333,1,0.8432996,0
Tomcat,6.0.389418,org.apache.catalina.realm.MemoryRuleSet,3,2,0,6,9,1,2,0,3,0,35,1,0,0.666666667,0.555555556,1,1,10.33333333,1,0.3372996,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Pool,14,1,0,3,15,91,3,0,14,2,17,0,0,0,0.285714286,0,0,0.214285714,1,0.9397432,0
Tomcat,6.0.389418,javax.servlet.jsp.JspEngineInfo,2,1,1,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,1,0.506,0
Tomcat,6.0.389418,org.apache.jk.common.HandlerRequest,22,2,0,20,145,127,0,0,15,0.867346939,1226,0.857142857,1,0.545454545,0.306122449,2,2,54.09090909,10,2.3460184,0
Tomcat,6.0.389418,org.apache.coyote.http11.Http11Processor,51,1,0,40,207,999,4,0,38,0.907222222,2594,1,9,0,0.092,0,0,49.15686275,41,4.1869476,1
Tomcat,6.0.389418,org.apache.el.parser.AstAnd,2,4,0,4,6,1,1,0,2,2,33,0,0,0.975609756,0.666666667,1,1,15.5,1,0.506,0
Tomcat,6.0.389418,org.apache.catalina.valves.FastCommonAccessLogValve,33,2,0,9,93,378,0,0,26,0.900862069,995,1,2,0.392156863,0.1875,0,0,28.27272727,6,1.5026176,0
Tomcat,6.0.389418,org.apache.naming.NamingContextEnumeration,6,1,0,4,12,3,3,0,6,0.2,40,1,0,0,0.583333333,0,0,5.5,1,0.8432996,0
Tomcat,6.0.389418,org.apache.jasper.compiler.SmapGenerator,8,1,0,2,31,12,1,0,8,0.457142857,259,1,0,0,0.325,0,0,30.75,5,1.518,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationHttpRequest,37,3,0,8,97,508,2,0,21,0.895424837,981,1,3,0.619565217,0.242063492,2,3,25.05405405,11,2.7898816,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.B2CConverter,8,1,1,11,21,10,5,0,4,0.734693878,108,0.714285714,2,0,0.428571429,0,0,11.625,2,0.759,1
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagFileInfo,4,1,0,0,5,0,0,0,4,0.666666667,28,1,1,0,0.5,0,0,5.25,1,0.759,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetParentClassLoaderRule,2,2,0,5,8,0,1,0,2,0,32,0,0,0.916666667,0.625,0,0,14.5,1,0.506,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.PageData,2,1,1,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,1,0.506,0
